EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
186650,ROSS CO.,SUMMITHILL,07/11/2009,1455,Tornado, ,EF1,0,0,95000,15000,OH,EST-5, ,31639,C,141,ILN,0,0,NWS Storm Survey, ,3.07,440,1,ESE,1,NNW,DENVER,07/11/2009,1501,39.2163,-83.1117,39.1973,-83.0599,"The tornado initially touched down near a grocery store near State Route 772 and Valley Road in Summithill where several trees were knocked down and uprooted.  There were several intermittent touch downs between Summithill and Denver.  To the southeast of Summithill, along Schaffer Road, approximately six homes and two mobile homes were damaged and numerous trees were snapped and uprooted.  An eye-witness on Schaffer Road reported a rope tornado which had several brief touch downs.  Further southeast in the Denver area, a home received substantial damage with a loss of the roof and some walls down.  Portions of the roof were thrown 700 yards and wrapped around trees.  There was also widespread crop damage in the area.  Two barns off of Denver Road were completely destroyed and uprooted trees were observed intermittently along this path.","A large area of thunderstorms moved through during the afternoon hours sparking straight line damaging winds, large hail, flash flooding, and tornadoes.",36
186651,PIKE CO.,SARGENTS,07/11/2009,1520,Tornado, ,EF1,0,0,5000,0,OH,EST-5, ,31639,C,131,ILN,0,0,NWS Storm Survey, ,0.61,100,2,E,3,ESE,SARGENTS,07/11/2009,1521,38.9987,-82.9761,38.9905,-82.9721,"Damage indicates that the tornado touched down briefly in two locations.  The initial touch down occurred near Loop Road where an estimated 15 trees were uprooted and knocked down.  The tornado then briefly lifted before touching down again in a cemetery off of Bailey Chapel Road.  There, it uprooted and knocked down approximately 10 more trees, and lifted a nearby trampoline over a fence.","A large area of thunderstorms moved through during the afternoon hours sparking straight line damaging winds, large hail, flash flooding, and tornadoes.",37
189232,WAYNE CO.,MORELAND,07/31/2009,645,Tornado, ,EF1,0,0,35000,0,OH,EST-5, ,32310,C,169,CLE,0,0,NWS Storm Survey, ,0.28,20,1,NNE,1,NE,MORELAND,07/31/2009,647,40.7305,-81.9209,40.7304,-81.9156,"A tornado touched down in rural Wayne County about five miles south of downtown Wooster.  The tornado was rated an EF1 and was on the ground for around a quarter mile.  The damage path was less than 20 yards in width.  The tornado touched down about a mile east of State Route 83 on the north side of East Messner Road and continued east for a couple hundred yards before lifting.  A pole barn was damaged and portions of a fence knocked down by the tornado.  Several trees were toppled along the damage path.  Sheet metal from the barn was found as much as a mile and a half away.","A cold front moved across northern Ohio early on July 31st.  Thunderstorms developed in advance of the front.  One of the thunderstorms produced a weak tornado in Wayne County.",38
191862,DARKE CO.,WEIMERS MILL,08/19/2009,1730,Tornado, ,EF0,0,0,0,0,OH,EST-5, ,32883,C,37,ILN,0,0,Trained Spotter, ,0.1,20,1,SSW,1,S,WEIMERS MILL,08/19/2009,1731,40.1081,-84.6736,40.1087,-84.6723,"A weak tornado touched down in an open field two miles west of Greenville near State Highway 502.  Since this tornado occurred in an open field there was no crop or structural damage.","A series of severe storms brought damaging winds and hail to the area during the evening hours of August 19th.  One tornado was also reported.",39
191902,ROSS CO.,KINGSTON,08/20/2009,1520,Tornado, ,EF0,0,0,0,3000,OH,EST-5, ,32891,C,141,ILN,0,0,Fire Department/Rescue, ,0.25,20,2,SSE,2,SSE,KINGSTON,08/20/2009,1521,39.4438,-82.9022,39.4444,-82.9001,"Based upon information received from eyewitnesses, it was determined that a brief and weak tornado touched down along Dry Run Road.  The tornado entered a corn field and traveled a short distance before lifting.","A series of storms moved through during the afternoon and evening hours on the 20th.  These storms produced a tornado, hail, damaging thunderstorms winds, and minor flooding.",40
195803,CLINTON CO.,PORT WILLIAM,10/23/2009,1716,Tornado, ,EF0,0,0,2000,0,OH,EST-5, ,33781,C,27,ILN,0,0,NWS Storm Survey, ,0.1,6.67,1,WSW,1,WSW,PORT WILLIAM,10/23/2009,1717,39.5456,-83.7948,39.5462,-83.7931,"Based on reports from the public and from a storm survey conducted by National Weather service personnel, it was determined that a weak tornado touched down briefly in Clinton County.  The tornado touched down in a shallow ravine near the intersection of State Route 134 and Horseshoe Road where it knocked down a few small trees and large branches.  In addition, two small windows were broken on a barn.","A thin line of storms produced isolated severe weather over portions of Ohio during the late afternoon and early evening hours of October 23rd.",41
225993,WOOD CO.,CLOVERDALE,05/07/2010,1835,Tornado, ,EF1,0,0,500000,0,OH,EST-5, ,38822,C,173,CLE,0,0,NWS Storm Survey, ,2.51,100,2,E,1,SE,NEW ROCHESTER,05/07/2010,1840,41.3258,-83.5346,41.3548,-83.5054,"An EF1 tornado touched downed in rural Wood County near the intersection of Portage and Emerson Roads in Montgomery Township.  The tornado traveled north northeast approximately two and a half miles before lifting near the intersection of Kenner Road and U.S. Route 6 near New Rochester.   Five barns were leveled along the damage path which had a maximum width of around 100 yards.  Several homes along the damage path also sustained roof damage.  Two grain bins were also destroyed.  Many trees and limbs were downed along the damage path.","A very strong area of deepening low pressure moved east across northern Ohio during the evening hours of May 7th.  By midday on the 8th, the low had reached northern New York state.  Showers and thunderstorms associated with the low moved across northern Ohio during the evening hours of the 7th.  Several of the thunderstorms became severe and at least one tornado was reported.  An EF1 tornado moved across portions of eastern Wood County damaging a few homes and buildings.  A downburst caused considerable damage in Erie County.  There were dozens of reports of large hail and damaging winds elsewhere across northern Ohio.  Estimates have indicated that as many as 5,000 homes and businesses in northern Ohio may have sustained damage during this event.  At the peak of the storm more than 300,000 residents were without power in Northeast Ohio alone.  A strong cold front trailing the low exited Ohio to the east early on May 8th.  Gusty southwest to west winds occurred behind this front.  Some wind damage was reported in a few northern Ohio counties during the early afternoon hours of the 8th.",42
228435,SANDUSKY CO.,BALLVILLE,05/11/2010,1630,Tornado, ,EF0,0,0,25000,0,OH,EST-5, ,39277,C,143,CLE,0,0,NWS Storm Survey, ,4.62,50,2,SE,2,SSW,ERLIN,05/11/2010,1640,41.3029,-83.1045,41.3419,-83.0323,"An EF0 tornado touched down in rural Sandusky County just southeast of Fremont.  The initial touchdown was just north of the intersection of Buchanan and McGormley Roads.  The tornado then traveled northeast across open land for just over four and a half miles before lifting near the intersection of Beeler and Flora Roads.  Many trees were downed along the damage path which was intermittent and no more than 50 yards in width.  A few barns and outbuildings along the damage path sustained minor damage.","An area of low pressure moved east across central Ohio during the evening hours of May 11th.  Showers and thunderstorms developed along and north of a warm front stretching east from the low.  A few of the thunderstorms became severe and at least two tornadoes occurred.  The tornadoes caused minor damage in Sandusky and Morrow Counties.",43
228424,MORROW CO.,FARGO,05/11/2010,1958,Tornado, ,EF0,0,0,100000,0,OH,EST-5, ,39277,C,117,CLE,0,0,NWS Storm Survey, ,2.05,50,2,ENE,2,WNW,BLOOMFIELD,05/11/2010,2002,40.3755,-82.8014,40.38,-82.7628,"An EF0 tornado touched down in rural Morrow County just to the southeast of Marengo.  The initial touchdown was near the intersection of County Road 212 and Webb Road.  The tornado continued east northeast for around two miles before lifting near the intersection of Township Roads 208 and 211.  Five homes were damaged and dozens of trees downed along the damage path which was no more than 50 yards in width.  Four of the five homes sustained minor damage, mostly from lost shingles or siding.  The fifth, a manufactured home, lost most of it's roof and large sections of siding.","An area of low pressure moved east across central Ohio during the evening hours of May 11th.  Showers and thunderstorms developed along and north of a warm front stretching east from the low.  A few of the thunderstorms became severe and at least two tornadoes occurred.  The tornadoes caused minor damage in Sandusky and Morrow Counties.",44
220256,VAN WERT CO.,MIDDLE PT,05/14/2010,47,Tornado, ,EF1,0,0,0,0,OH,EST-5, ,37848,C,161,IWX,0,0,Emergency Manager, ,2.1,150,2,SE,4,ESE,MIDDLE PT,05/14/2010,49,40.8302,-84.3991,40.8383,-84.3604,"A swath of damage roughly 5 miles long was found from southwest of Delphos, northeast to just northeast of Delphos. The tornado touched down on Bocky Road, roughly a half mile south of State Route 697. Several oak trees were snapped or uprooted (DI: TH DOD: 4), with some structural damage including a TV antenna tower being bent over, garage door blown in and a golf ball being pulled from the west side of a shed and then thrown into the east side of the same shed. As the circulation continued eastward, hardwood tree damage was observed similar to near the touchdown area. A 76 mph wind gust was recorded at a residence along the track of the tornado. Two large wooden play sets were rolled on the ground several yards with one being rolled from a northeast direction to a southeast direction around a garage. The circulation became less organized and eventually dissipated just outside of Delphos, near the intersections of State Road 697, and Delphos-Jennings Road. The circulation was on the ground for just over two miles with a maximum width of 150 yards. Maximum winds are estimated between 90 and 95 mph.","A cold front was moving through northeastern Indiana and northwestern Ohio during the late evening hours of May 13th into the early morning hours of May 14th. Despite the time of day, a modest amount of instability (around 500 j/kg Mixed Layer CAPE) was in place along the front. Two rounds of storms moved through northwestern Ohio. The initial line did not produce any severe weather. The second line did produce severe weather across portions of Van Wert county into western parts of Allen county, including a EF1 tornado in the area of Delphos.",45
227646,BROWN CO.,WHITE OAK,05/21/2010,1744,Tornado, ,EF1,0,0,10000,0,OH,EST-5, ,38917,C,15,ILN,0,0,NWS Storm Survey, ,0.63,50,1,N,1,NNE,WHITE OAK,05/21/2010,1745,39.03,-83.88,39.0361,-83.8714,"The tornado touched down in the vicinity of Highway 32 and Klein Road in Brown County.  The tornado crossed into Highland County just west of Sicily Road.  The tornado lifted in Highland County near Highway 321, southeast of Buford.  The worst damage occurred to a residence on Sicily Road in Highland County.  A section of roofing was removed from part of the home, the front porch supports were lifted and removed, numerous trees were uprooted near the residence, and a piece of wood was driven into decking material.  Several other barns and outbuildings were destroyed or heavily damaged along the path.  Based on the damage caused by this tornado, wind speeds were estimated at 100 miles per hour.  The tornado was in Brown County from 0544 PM EST until 0545 PM EST.  The tornado continued in Highland County from 0545 PM EST until 0553 PM EST.","Severe thunderstorms developed on May 21st as an upper level low moved across the area and encountered an unstable air mass.  Surface winds were from the southeast which helped to add to low level shear and tornado development. Thunderstorms redeveloped over some of the same areas.  Training of storms led to flash flooding across the region.",46
227648,HIGHLAND CO.,BUFORD,05/21/2010,1745,Tornado, ,EF1,0,0,100000,0,OH,EST-5, ,38917,C,71,ILN,0,0,NWS Storm Survey, ,3.64,50,3,SSW,1,SE,GATH,05/21/2010,1753,39.037,-83.8711,39.06,-83.81,"The tornado touched down in the vicinity of Highway 32 and Klein Road in Brown County.  The tornado crossed into Highland County just west of Sicily Road.  The tornado lifted in Highland County near Highway 321, southeast of Buford.  The worst damage occurred to a residence on Sicily Road in Highland County.  A section of roofing was removed from part of the home, the front porch supports were lifted and removed, numerous trees were uprooted near the residence, and a piece of wood was driven into decking material.  Several other barns and outbuildings were destroyed or heavily damaged along the path.  Based on the damage caused by this tornado, wind speeds were estimated at 100 miles per hour.  The tornado was in Brown County from 0544 PM EST until 0545 PM EST.  The tornado continued in Highland County from 0545 PM EST until 0553 PM EST.","Severe thunderstorms developed on May 21st as an upper level low moved across the area and encountered an unstable air mass.  Surface winds were from the southeast which helped to add to low level shear and tornado development. Thunderstorms redeveloped over some of the same areas.  Training of storms led to flash flooding across the region.",47
